path_id,length,weight,start_node,end_node,path_string
312,4,63,Brain_1_6,Brain_1_4,Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
313,3,45,Brain_1_6,Brain_1_2,Brain_1_6 -> Brain_1_5 -> Brain_1_2
314,3,45,Brain_1_6,Brain_1_3,Brain_1_6 -> Brain_1_5 -> Brain_1_3
315,2,41,Neural crest_1_14,Brain_1_12,Neural crest_1_14 -> Brain_1_12
316,12,537,Brain_1_26,Brain_1_12,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
317,11,496,Brain_1_26,Brain_1_4,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
318,10,478,Brain_1_26,Brain_1_2,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
319,10,478,Brain_1_26,Brain_1_3,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
320,10,492,Brain_1_26,Brain_1_12,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
321,9,451,Brain_1_26,Brain_1_4,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
322,6,303,Brain_1_26,Brain_1_41,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
323,6,378,Brain_1_26,Brain_1_17,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
324,5,288,Brain_1_26,Brain_1_18,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Brain_1_18
325,5,288,Brain_1_26,Cavity_1_43,Brain_1_26 -> Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Cavity_1_43
326,4,265,Brain_1_26,Notochord_1_52,Brain_1_26 -> Brain_1_24 -> Brain_1_25 -> Notochord_1_52
327,11,390,Brain_1_24,Brain_1_12,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
328,10,349,Brain_1_24,Brain_1_4,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
329,9,331,Brain_1_24,Brain_1_2,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
330,9,331,Brain_1_24,Brain_1_3,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
331,9,345,Brain_1_24,Brain_1_12,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
332,8,304,Brain_1_24,Brain_1_4,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
333,5,156,Brain_1_24,Brain_1_41,Brain_1_24 -> Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
334,5,231,Brain_1_24,Brain_1_17,Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
335,4,141,Brain_1_24,Brain_1_18,Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Brain_1_18
336,4,141,Brain_1_24,Cavity_1_43,Brain_1_24 -> Notochord_1_23 -> Notochord_1_21 -> Cavity_1_43
337,3,118,Brain_1_24,Notochord_1_52,Brain_1_24 -> Brain_1_25 -> Notochord_1_52
338,10,332,Notochord_1_23,Brain_1_12,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
339,9,291,Notochord_1_23,Brain_1_4,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
340,8,273,Notochord_1_23,Brain_1_2,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
341,8,273,Notochord_1_23,Brain_1_3,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
342,8,287,Notochord_1_23,Brain_1_12,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
343,7,246,Notochord_1_23,Brain_1_4,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
344,4,98,Notochord_1_23,Brain_1_41,Notochord_1_23 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
345,4,173,Notochord_1_23,Brain_1_17,Notochord_1_23 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
346,3,83,Notochord_1_23,Brain_1_18,Notochord_1_23 -> Notochord_1_21 -> Brain_1_18
347,3,83,Notochord_1_23,Cavity_1_43,Notochord_1_23 -> Notochord_1_21 -> Cavity_1_43
348,9,304,Brain_1_22,Brain_1_12,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
349,8,263,Brain_1_22,Brain_1_4,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
350,7,245,Brain_1_22,Brain_1_2,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
351,7,245,Brain_1_22,Brain_1_3,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
352,7,259,Brain_1_22,Brain_1_12,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
353,6,218,Brain_1_22,Brain_1_4,Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
354,3,70,Brain_1_22,Brain_1_41,Brain_1_22 -> Brain_1_20 -> Brain_1_41
355,8,272,Brain_1_20,Brain_1_12,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
356,7,231,Brain_1_20,Brain_1_4,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
357,6,213,Brain_1_20,Brain_1_2,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
358,6,213,Brain_1_20,Brain_1_3,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
359,6,227,Brain_1_20,Brain_1_12,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
360,5,186,Brain_1_20,Brain_1_4,Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
361,2,38,Brain_1_20,Brain_1_41,Brain_1_20 -> Brain_1_41
362,7,234,Brain_1_16,Brain_1_12,Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
363,6,193,Brain_1_16,Brain_1_4,Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
364,5,175,Brain_1_16,Brain_1_2,Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
365,5,175,Brain_1_16,Brain_1_3,Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
366,5,189,Brain_1_16,Brain_1_12,Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
367,4,148,Brain_1_16,Brain_1_4,Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
368,3,145,Notochord_1_21,Brain_1_17,Notochord_1_21 -> Brain_1_19 -> Brain_1_17
369,2,55,Notochord_1_21,Brain_1_18,Notochord_1_21 -> Brain_1_18
370,2,55,Notochord_1_21,Cavity_1_43,Notochord_1_21 -> Cavity_1_43
371,2,90,Brain_1_19,Brain_1_17,Brain_1_19 -> Brain_1_17
372,2,60,Brain_1_25,Notochord_1_52,Brain_1_25 -> Notochord_1_52
373,5,126,Cavity_1_35,Neural crest_1_60,Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
374,5,126,Cavity_1_35,Neural crest_1_61,Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
375,4,92,Cavity_1_35,Neural crest_1_58,Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
376,4,103,Neural crest_1_28,Neural crest_1_60,Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
377,4,103,Neural crest_1_28,Neural crest_1_61,Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
378,3,69,Neural crest_1_28,Neural crest_1_58,Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
379,3,54,Neural crest_1_57,Neural crest_1_60,Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
380,3,54,Neural crest_1_57,Neural crest_1_61,Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
381,2,20,Neural crest_1_57,Neural crest_1_58,Neural crest_1_57 -> Neural crest_1_58
382,5,124,Neural crest_1_31,Neural crest_1_60,Neural crest_1_31 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
383,5,124,Neural crest_1_31,Neural crest_1_61,Neural crest_1_31 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
384,4,90,Neural crest_1_31,Neural crest_1_58,Neural crest_1_31 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
385,2,21,Neural crest_1_31,Neural crest_1_30,Neural crest_1_31 -> Neural crest_1_30
386,11,447,Brain_1_55,Brain_1_12,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
387,10,406,Brain_1_55,Brain_1_4,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
388,9,348,Brain_1_55,Neural crest_1_60,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
389,9,348,Brain_1_55,Neural crest_1_61,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
390,9,388,Brain_1_55,Brain_1_2,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
391,9,388,Brain_1_55,Brain_1_3,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
392,9,402,Brain_1_55,Brain_1_12,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
393,8,314,Brain_1_55,Neural crest_1_58,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
394,8,361,Brain_1_55,Brain_1_4,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
395,6,244,Brain_1_55,Cavity_1_39,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Cavity_1_37 -> Cavity_1_39
396,5,222,Brain_1_55,Cavity_1_34,Brain_1_55 -> Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_34
397,3,93,Brain_1_55,Cavity_1_51,Brain_1_55 -> Brain_1_50 -> Cavity_1_51
398,2,73,Brain_1_55,Brain_1_54,Brain_1_55 -> Brain_1_54
399,10,374,Cavity_1_48,Brain_1_12,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
400,9,333,Cavity_1_48,Brain_1_4,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
401,8,275,Cavity_1_48,Neural crest_1_60,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
402,8,275,Cavity_1_48,Neural crest_1_61,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
403,8,315,Cavity_1_48,Brain_1_2,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
404,8,315,Cavity_1_48,Brain_1_3,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
405,8,329,Cavity_1_48,Brain_1_12,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
406,7,241,Cavity_1_48,Neural crest_1_58,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
407,7,288,Cavity_1_48,Brain_1_4,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
408,5,171,Cavity_1_48,Cavity_1_39,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_33 -> Cavity_1_37 -> Cavity_1_39
409,4,149,Cavity_1_48,Cavity_1_34,Cavity_1_48 -> Cavity_1_49 -> Cavity_1_32 -> Cavity_1_34
410,9,300,Cavity_1_49,Brain_1_12,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
411,8,259,Cavity_1_49,Brain_1_4,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
412,7,201,Cavity_1_49,Neural crest_1_60,Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
413,7,201,Cavity_1_49,Neural crest_1_61,Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
414,7,241,Cavity_1_49,Brain_1_2,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
415,7,241,Cavity_1_49,Brain_1_3,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
416,7,255,Cavity_1_49,Brain_1_12,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
417,6,167,Cavity_1_49,Neural crest_1_58,Cavity_1_49 -> Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
418,6,214,Cavity_1_49,Brain_1_4,Cavity_1_49 -> Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
419,4,97,Cavity_1_49,Cavity_1_39,Cavity_1_49 -> Cavity_1_33 -> Cavity_1_37 -> Cavity_1_39
420,3,75,Cavity_1_49,Cavity_1_34,Cavity_1_49 -> Cavity_1_32 -> Cavity_1_34
421,6,156,Cavity_1_32,Neural crest_1_60,Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_60
422,6,156,Cavity_1_32,Neural crest_1_61,Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_59 -> Neural crest_1_61
423,5,122,Cavity_1_32,Neural crest_1_58,Cavity_1_32 -> Cavity_1_35 -> Neural crest_1_28 -> Neural crest_1_57 -> Neural crest_1_58
424,2,30,Cavity_1_32,Cavity_1_34,Cavity_1_32 -> Cavity_1_34
425,8,255,Cavity_1_33,Brain_1_12,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
426,7,214,Cavity_1_33,Brain_1_4,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
427,6,196,Cavity_1_33,Brain_1_2,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
428,6,196,Cavity_1_33,Brain_1_3,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
429,6,210,Cavity_1_33,Brain_1_12,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
430,5,169,Cavity_1_33,Brain_1_4,Cavity_1_33 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
431,3,52,Cavity_1_33,Cavity_1_39,Cavity_1_33 -> Cavity_1_37 -> Cavity_1_39
432,2,31,Cavity_1_37,Cavity_1_39,Cavity_1_37 -> Cavity_1_39
433,12,351,Cavity_1_40,Brain_1_12,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
434,11,310,Cavity_1_40,Brain_1_4,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
435,10,292,Cavity_1_40,Brain_1_2,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
436,10,292,Cavity_1_40,Brain_1_3,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
437,10,306,Cavity_1_40,Brain_1_12,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
438,9,265,Cavity_1_40,Brain_1_4,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
439,6,117,Cavity_1_40,Brain_1_41,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
440,4,41,Cavity_1_40,Cavity_1_85,Cavity_1_40 -> Cavity_1_81 -> Cavity_1_83 -> Cavity_1_85
441,3,28,Cavity_1_40,Cavity_1_44,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_44
442,3,28,Cavity_1_40,Cavity_1_46,Cavity_1_40 -> Cavity_1_47 -> Cavity_1_46
443,3,32,Cavity_1_40,Cavity_1_82,Cavity_1_40 -> Cavity_1_81 -> Cavity_1_82
444,2,14,Cavity_1_40,Cavity_1_80,Cavity_1_40 -> Cavity_1_80
445,11,337,Cavity_1_47,Brain_1_12,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
446,10,296,Cavity_1_47,Brain_1_4,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
447,9,278,Cavity_1_47,Brain_1_2,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
448,9,278,Cavity_1_47,Brain_1_3,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
449,9,292,Cavity_1_47,Brain_1_12,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
450,8,251,Cavity_1_47,Brain_1_4,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
451,5,103,Cavity_1_47,Brain_1_41,Cavity_1_47 -> Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
452,2,14,Cavity_1_47,Cavity_1_44,Cavity_1_47 -> Cavity_1_44
453,2,14,Cavity_1_47,Cavity_1_46,Cavity_1_47 -> Cavity_1_46
454,10,323,Cavity_1_45,Brain_1_12,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
455,9,282,Cavity_1_45,Brain_1_4,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
456,8,264,Cavity_1_45,Brain_1_2,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
457,8,264,Cavity_1_45,Brain_1_3,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
458,8,278,Cavity_1_45,Brain_1_12,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
459,7,237,Cavity_1_45,Brain_1_4,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
460,4,89,Cavity_1_45,Brain_1_41,Cavity_1_45 -> Brain_1_22 -> Brain_1_20 -> Brain_1_41
461,2,20,Brain_1_50,Cavity_1_51,Brain_1_50 -> Cavity_1_51
462,2,34,Neural crest_1_59,Neural crest_1_60,Neural crest_1_59 -> Neural crest_1_60
463,2,34,Neural crest_1_59,Neural crest_1_61,Neural crest_1_59 -> Neural crest_1_61
464,4,98,Neural crest_1_68,Branchial arch_1_65,Neural crest_1_68 -> Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_65
465,4,98,Neural crest_1_68,Branchial arch_1_66,Neural crest_1_68 -> Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_66
466,4,98,Neural crest_1_68,Branchial arch_1_67,Neural crest_1_68 -> Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_67
467,3,41,Neural crest_1_102,Branchial arch_1_65,Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_65
468,3,41,Neural crest_1_102,Branchial arch_1_66,Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_66
469,3,41,Neural crest_1_102,Branchial arch_1_67,Neural crest_1_102 -> Branchial arch_1_64 -> Branchial arch_1_67
470,2,16,Branchial arch_1_64,Branchial arch_1_65,Branchial arch_1_64 -> Branchial arch_1_65
471,2,16,Branchial arch_1_64,Branchial arch_1_66,Branchial arch_1_64 -> Branchial arch_1_66
472,2,16,Branchial arch_1_64,Branchial arch_1_67,Branchial arch_1_64 -> Branchial arch_1_67
473,9,331,AGM_1_118,Heart_1_72,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
474,9,376,AGM_1_118,Heart_1_74,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
